## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13747                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
4588562817	SMP	1	1414.72	491.14	1181.88	462.86	18.93	18.93	4.21	20.80	20.80	4.61	1409.63	495.27	1415.68	495.29	1179.50	467.34	1185.71	467.41	383.62	309.83	411.84	308.86	0	1	1	2	-1	-1	-16.15	61.73	736.74	37.35	67.82	732.06	-0.08	0.11	-0.99	-0.02	0.12	-0.99	0		
4588579467	SMP	1	1414.94	491.02	1181.92	462.78	19.09	19.09	4.21	20.92	20.92	4.61	1409.68	495.04	1415.98	495.03	1179.57	467.35	1185.96	467.38	383.08	311.00	412.50	307.28	0	1	1	2	-1	-1	-16.13	61.54	733.79	37.23	67.67	730.42	-0.08	0.11	-0.99	-0.01	0.12	-0.99	0		
4588596143	SMP	1	1414.95	490.55	1181.81	462.69	19.26	19.26	4.22	21.09	21.09	4.61	1409.77	494.67	1415.99	494.72	1179.63	467.29	1186.01	467.30	383.71	308.03	416.02	307.55	0	1	1	2	-1	-1	-16.16	61.69	734.60	37.19	67.64	729.92	-0.08	0.11	-0.99	0.00	0.13	-0.99	0		
4588612784	SMP	1	1414.78	490.43	1181.58	462.48	19.26	19.26	4.23	20.94	20.94	4.61	1409.67	494.44	1415.82	494.55	1179.56	467.15	1185.82	467.22	384.81	307.27	420.15	304.68	0	1	1	2	-1	-1	-16.15	61.82	735.64	37.25	67.72	730.53	-0.08	0.11	-0.99	0.00	0.13	-0.99	0		
4588629466	SMP	1	1414.84	490.24	1181.80	462.11	19.36	19.36	4.24	21.45	21.45	4.63	1409.63	494.27	1415.59	494.41	1179.59	467.00	1185.70	467.01	380.68	305.78	415.42	292.57	0	1	1	2	-1	-1	-16.19	62.13	738.88	37.35	67.93	732.29	-0.09	0.11	-0.99	-0.01	0.14	-0.99	0		
4588646118	SMP	1	1414.82	490.14	1181.79	462.08	19.13	19.13	4.24	21.49	21.49	4.66	1409.59	494.16	1415.64	494.27	1179.57	466.63	1185.67	466.72	379.18	304.54	412.49	300.84	0	1	1	2	-1	-1	-16.19	62.15	738.69	37.42	68.11	733.45	-0.08	0.11	-0.99	-0.01	0.13	-0.99	0		
4588662780	SMP	1	1414.86	489.99	1181.79	461.58	19.21	19.21	4.25	20.82	20.82	4.64	1409.65	493.95	1415.91	493.98	1179.57	466.45	1185.90	466.49	380.55	304.99	415.30	288.74	0	1	1	2	-1	-1	-16.18	62.01	736.41	37.28	67.96	731.28	-0.08	0.11	-0.99	0.00	0.14	-0.99	0		
4588679446	SMP	1	1414.97	489.98	1182.08	461.85	19.55	19.55	4.26	21.16	21.16	4.65	1409.91	493.84	1416.16	493.96	1179.88	466.73	1186.21	466.73	384.08	306.15	416.00	286.28	0	1	1	2	-1	-1	-16.24	62.03	736.43	37.19	67.87	730.94	-0.07	0.10	-0.99	0.00	0.14	-0.99	0		
4588696101	SMP	1	1415.24	490.16	1182.14	462.46	19.40	19.40	4.27	21.31	21.31	4.66	1410.10	494.12	1416.41	494.34	1179.94	467.23	1186.29	467.28	384.34	304.67	415.53	287.27	0	1	1	2	-1	-1	-16.27	61.87	735.40	37.14	67.69	730.36	-0.07	0.11	-0.99	0.00	0.13	-0.99	0		
4588712743	SMP	1	1415.23	490.44	1182.02	463.17	19.79	19.79	4.29	21.23	21.23	4.66	1410.01	494.41	1416.40	494.43	1179.86	467.78	1186.23	467.78	385.16	306.29	416.34	292.01	0	1	1	2	-1	-1	-16.22	61.70	733.94	37.13	67.51	729.75	-0.08	0.11	-0.99	0.00	0.13	-0.99	0		
4588729421	SMP	1	1415.18	490.41	1181.74	463.62	19.70	19.70	4.30	21.35	21.35	4.67	1409.78	494.33	1416.19	494.48	1179.52	468.23	1185.70	468.24	383.02	306.91	413.84	291.89	0	1	1	2	-1	-1	-16.14	61.58	732.47	37.32	67.58	731.62	-0.08	0.11	-0.99	-0.01	0.13	-0.99	0		
4588746064	SMP	1	1414.79	489.89	1181.13	463.45	19.25	19.25	4.29	21.12	21.12	4.67	1409.46	493.93	1415.62	494.08	1179.10	468.09	1185.33	468.16	380.65	305.62	419.08	289.92	0	1	1	2	-1	-1	-16.10	61.91	735.36	37.40	67.58	731.39	-0.09	0.11	-0.99	0.00	0.13	-0.99	0		
4588762741	SMP	1	1414.07	488.82	1180.30	463.22	19.79	19.79	4.30	21.31	21.31	4.67	1408.90	493.15	1415.25	493.25	1178.46	467.53	1184.51	467.64	385.39	299.08	422.30	298.19	0	1	1	2	-1	-1	-15.92	61.84	732.21	37.71	67.95	734.00	-0.07	0.12	-0.99	0.01	0.12	-0.99	0		
4588779382	SMP	1	1413.27	488.15	1180.18	462.91	19.53	19.53	4.31	20.83	20.83	4.66	1408.29	492.14	1414.45	492.37	1177.63	467.34	1184.08	467.35	388.45	303.72	409.91	299.97	0	1	1	2	-1	-1	-15.80	62.23	734.29	37.61	67.57	729.29	-0.07	0.11	-0.99	-0.02	0.12	-0.99	0		
4588796065	SMP	1	1412.75	487.17	1179.16	462.66	19.85	19.85	4.32	21.37	21.37	4.67	1407.66	491.29	1413.73	491.41	1177.08	466.90	1183.36	466.96	385.94	300.93	418.24	311.87	0	1	1	2	-1	-1	-15.67	62.55	735.54	37.82	67.78	730.48	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
4588812705	SMP	1	1412.45	486.67	1178.65	462.06	19.64	19.64	4.32	21.20	21.20	4.67	1407.16	490.75	1413.46	490.66	1176.50	466.42	1182.68	466.48	385.54	304.85	416.47	308.33	0	1	1	2	-1	-1	-15.52	62.46	732.67	38.01	67.97	731.42	-0.08	0.11	-0.99	-0.01	0.12	-0.99	0		
4588829390	SMP	1	1412.23	486.15	1178.06	462.25	19.90	19.90	4.33	21.64	21.64	4.69	1406.88	490.21	1413.37	490.37	1176.28	466.38	1182.39	466.40	387.08	303.95	424.57	323.14	0	1	1	2	-1	-1	-15.41	62.27	729.32	38.15	68.13	732.93	-0.08	0.11	-0.99	0.01	0.10	-0.99	0		
4588846027	SMP	1	1411.98	485.79	1178.29	462.21	19.80	19.80	4.34	21.25	21.25	4.69	1406.89	489.86	1413.19	490.04	1175.99	466.49	1182.31	466.48	390.30	302.12	414.23	320.15	0	1	1	2	-1	-1	-15.42	62.49	731.00	38.09	67.91	730.84	-0.07	0.11	-0.99	-0.01	0.11	-0.99	0		
4588862705	SMP	1	1412.05	485.78	1177.94	462.25	19.78	19.78	4.34	21.54	21.54	4.70	1406.85	489.65	1413.13	489.79	1175.87	466.62	1182.21	466.59	388.16	305.62	421.10	318.79	0	1	1	2	-1	-1	-15.41	62.54	730.99	38.09	67.85	730.47	-0.08	0.10	-0.99	0.00	0.11	-0.99	0		
4588879349	SMP	1	1412.00	485.57	1177.62	462.73	19.84	19.84	4.34	21.47	21.47	4.70	1406.78	489.58	1413.00	489.73	1175.61	467.07	1181.92	467.19	387.03	303.55	423.60	318.58	0	1	1	2	-1	-1	-15.40	62.60	731.45	38.15	67.73	730.46	-0.08	0.11	-0.99	0.00	0.12	-0.99	0		
4588896021	SMP	1	1411.56	485.55	1177.27	463.22	20.08	20.08	4.36	21.60	21.60	4.72	1406.57	489.66	1412.70	489.79	1175.38	467.35	1181.43	467.37	390.21	300.56	423.22	326.70	0	1	1	2	-1	-1	-15.36	62.66	732.45	38.40	67.96	733.56	-0.07	0.11	-0.99	0.00	0.10	-0.99	0		
4588912678	SMP	1	1411.10	485.66	1176.85	463.45	20.00	20.00	4.37	21.50	21.50	4.72	1406.08	489.75	1412.30	489.78	1174.72	467.65	1181.13	467.64	392.42	301.12	422.72	328.56	0	1	1	2	-1	-1	-15.24	62.59	731.68	38.29	67.50	729.29	-0.07	0.11	-0.99	0.00	0.11	-0.99	0		
4588929350	SMP	1	1410.59	485.60	1175.91	463.96	19.93	19.93	4.37	21.82	21.82	4.73	1405.55	489.42	1411.57	489.53	1174.04	467.99	1180.36	468.04	392.15	306.06	427.61	334.41	0	1	1	2	-1	-1	-15.15	62.90	734.56	38.48	67.46	729.80	-0.08	0.10	-0.99	0.01	0.10	-0.99	0		
4588945990	SMP	1	1409.92	484.94	1175.52	463.86	19.83	19.83	4.37	21.51	21.51	4.74	1404.69	489.24	1411.16	489.27	1173.35	468.19	1179.52	468.22	392.66	300.18	417.52	327.84	0	1	1	2	-1	-1	-14.90	62.53	729.59	38.76	67.59	731.70	-0.07	0.12	-0.99	-0.01	0.11	-0.99	0		
4588962665	SMP	1	1409.35	484.60	1174.65	463.78	19.61	19.61	4.36	21.36	21.36	4.73	1404.19	488.45	1410.46	488.43	1172.56	468.05	1178.85	468.17	391.69	310.28	422.38	328.91	0	1	1	2	-1	-1	-14.81	62.89	731.59	38.87	67.52	730.66	-0.08	0.10	-0.99	0.00	0.11	-0.99	0		
4588979304	SMP	1	1409.20	482.97	1174.43	463.53	19.98	19.98	4.37	21.70	21.70	4.74	1403.62	487.31	1409.58	487.43	1171.97	467.81	1178.34	467.77	363.51	290.68	410.74	329.81	0	1	1	2	-1	-1	-14.75	63.61	737.02	38.94	67.49	729.55	-0.10	0.12	-0.99	-0.02	0.11	-0.99	0		
4588995986	SMP	1	1407.85	482.33	1173.30	463.45	20.26	20.26	4.40	21.90	21.90	4.75	1402.53	486.40	1408.55	486.47	1170.74	467.57	1177.22	467.56	382.18	300.25	402.74	334.83	0	1	1	2	-1	-1	-14.50	63.85	737.31	39.11	67.36	727.57	-0.09	0.11	-0.99	-0.02	0.10	-0.99	0		
4589012620	SMP	1	1406.87	481.60	1172.06	463.17	20.23	20.23	4.41	21.73	21.73	4.75	1401.38	485.74	1407.61	485.67	1169.55	467.46	1175.92	467.53	375.15	300.34	399.50	330.08	0	1	1	2	-1	-1	-14.20	63.77	734.43	39.40	67.39	727.67	-0.09	0.11	-0.99	-0.02	0.11	-0.99	0		
4589029303	SMP	1	1405.91	481.05	1170.98	463.53	20.25	20.25	4.42	21.84	21.84	4.76	1400.30	485.12	1406.47	485.34	1168.34	467.68	1174.50	467.82	360.86	296.20	382.22	331.07	0	1	1	2	-1	-1	-13.97	63.98	735.61	39.82	67.52	729.74	-0.10	0.11	-0.99	-0.03	0.11	-0.99	0		
4589045949	SMP	1	1404.68	480.53	1169.76	463.92	20.18	20.18	4.43	21.85	21.85	4.77	1399.11	484.72	1405.42	484.60	1167.16	468.14	1173.42	468.25	365.16	297.13	382.62	330.78	0	1	1	2	-1	-1	-13.67	63.93	733.51	40.05	67.36	729.18	-0.10	0.11	-0.99	-0.03	0.11	-0.99	0		
4589062622	SMP	1	1403.51	480.40	1168.26	463.73	20.02	20.02	4.42	21.68	21.68	4.77	1397.99	484.43	1404.43	484.45	1165.90	468.54	1172.24	468.49	370.58	301.19	402.19	305.81	0	1	1	2	-1	-1	-13.37	63.73	730.62	40.29	67.22	728.40	-0.09	0.10	-0.99	-0.02	0.13	-0.99	0		
4589079272	SMP	1	1402.51	480.05	1167.14	464.30	20.15	20.15	4.43	21.99	21.99	4.78	1397.16	484.17	1403.45	484.37	1164.83	468.83	1171.25	468.87	374.07	295.29	404.00	320.33	0	1	1	2	-1	-1	-13.19	63.91	732.18	40.45	67.02	727.12	-0.09	0.11	-0.99	-0.01	0.12	-0.99	0		
4589095942	SMP	1	1401.81	479.08	1166.51	464.49	20.28	20.28	4.44	22.45	22.45	4.80	1396.41	483.27	1402.52	483.41	1163.92	468.56	1170.28	468.55	365.94	291.06	383.21	335.00	0	1	1	2	-1	-1	-13.05	64.40	735.28	40.66	67.07	726.93	-0.09	0.12	-0.99	-0.03	0.10	-0.99	0		
4589112586	SMP	1	1401.23	478.04	1165.63	463.49	20.40	20.40	4.45	22.57	22.57	4.83	1395.68	482.10	1402.07	482.15	1163.15	467.74	1169.39	467.72	364.65	295.69	384.99	328.56	0	1	1	2	-1	-1	-12.84	64.33	731.28	40.90	67.35	727.91	-0.09	0.11	-0.99	-0.02	0.11	-0.99	0		
4589129263	SMP	1	1400.54	476.41	1164.81	462.14	20.29	20.29	4.45	22.34	22.34	4.85	1395.06	480.38	1401.44	480.43	1162.40	466.38	1168.52	466.50	365.30	300.48	384.16	326.61	0	1	1	2	-1	-1	-12.68	64.66	730.55	41.20	67.83	729.83	-0.09	0.10	-0.99	-0.02	0.11	-0.99	0		
4589145910	SMP	1	1400.03	474.65	1164.02	460.96	20.41	20.41	4.46	22.45	22.45	4.86	1394.41	478.92	1400.63	479.10	1161.43	465.30	1167.62	465.39	359.26	288.72	379.14	322.57	0	1	1	2	-1	-1	-12.54	65.14	732.32	41.42	68.09	729.91	-0.10	0.12	-0.99	-0.03	0.11	-0.99	0		
4589162580	SMP	1	1399.15	473.48	1162.87	460.02	20.29	20.29	4.46	22.17	22.17	4.87	1393.66	477.67	1399.88	477.74	1160.41	464.35	1166.66	464.42	362.59	292.90	382.18	322.55	0	1	1	2	-1	-1	-12.37	65.44	732.25	41.62	68.27	729.42	-0.10	0.11	-0.99	-0.02	0.11	-0.99	0		
4589179232	SMP	1	1398.35	472.71	1162.08	459.40	20.77	20.77	4.48	22.51	22.51	4.88	1393.01	476.71	1399.31	476.71	1159.50	463.64	1165.81	463.71	366.14	298.69	379.09	323.46	0	1	1	2	-1	-1	-12.21	65.55	730.97	41.82	68.41	729.24	-0.09	0.10	-0.99	-0.03	0.11	-0.99	0		
4589195907	SMP	1	1397.95	471.90	1161.26	459.37	20.61	20.61	4.49	22.20	22.20	4.88	1392.54	476.11	1398.67	476.26	1158.79	463.43	1165.28	463.49	364.54	290.88	383.35	330.78	0	1	1	2	-1	-1	-12.11	65.85	732.90	41.84	68.27	727.18	-0.10	0.11	-0.99	-0.02	0.10	-0.99	0		
4589212553	SMP	1	1397.81	471.89	1161.27	459.45	20.68	20.68	4.51	22.10	22.10	4.88	1392.28	475.99	1398.48	476.32	1158.36	463.54	1164.58	463.61	364.22	290.37	363.80	329.19	0	1	1	2	-1	-1	-12.05	65.83	732.64	42.09	68.43	729.21	-0.10	0.11	-0.99	-0.05	0.10	-0.99	0		
4589229229	SMP	1	1397.60	471.88	1160.76	460.17	20.68	20.68	4.51	22.28	22.28	4.88	1392.15	476.17	1398.44	476.35	1158.05	464.09	1164.43	464.20	366.42	285.89	373.68	337.86	0	1	1	2	-1	-1	-12.02	65.73	731.74	42.06	68.17	727.75	-0.09	0.12	-0.99	-0.03	0.09	-0.99	0		
4589245879	SMP	1	1397.65	472.11	0.00	0.00	20.52	20.52	4.51	0.00	0.00	0.00	1392.18	476.15	1398.45	476.37	0.00	0.00	0.00	0.00	366.04	290.51	0.00	0.00	0	1	0	1	-1	-1	-12.02	65.70	731.45	0.00	0.00	0.00	-0.09	0.11	-0.99	0.00	0.00	0.00	0		
4589262547	SMP	1	1397.80	471.51	1160.52	459.97	20.82	20.82	4.53	22.49	22.49	4.89	1392.24	475.85	1398.50	476.13	1157.73	463.96	1164.28	464.14	363.94	280.84	372.18	337.16	0	1	1	2	-1	-1	-12.03	65.75	731.26	41.97	67.96	725.29	-0.10	0.12	-0.99	-0.03	0.10	-0.99	0		
4589279194	SMP	1	1397.58	471.28	1160.30	459.30	20.59	20.59	4.53	22.35	22.35	4.88	1392.17	475.31	1398.48	475.43	1157.58	463.45	1164.18	463.51	366.41	293.36	373.94	336.51	0	1	1	2	-1	-1	-12.01	65.85	730.76	41.88	67.89	723.20	-0.09	0.10	-0.99	-0.03	0.10	-0.99	0		
4589295866	SMP	1	1397.83	471.00	1160.19	459.39	20.47	20.47	4.52	22.37	22.37	4.88	1392.24	474.96	1398.45	475.27	1157.49	463.21	1164.04	463.31	363.16	291.79	372.54	348.62	0	1	1	2	-1	-1	-12.02	65.96	731.38	41.86	67.87	722.46	-0.10	0.11	-0.99	-0.03	0.09	-1.00	0		
4589312515	SMP	1	1397.73	470.52	0.00	0.00	20.59	20.59	4.52	0.00	0.00	0.00	1392.10	474.62	1398.42	474.57	0.00	0.00	0.00	0.00	361.99	292.80	0.00	0.00	0	1	0	1	-1	-1	-11.99	66.03	730.79	0.00	0.00	0.00	-0.10	0.10	-0.99	0.00	0.00	0.00	0		
4589329194	SMP	1	1397.77	470.19	1159.92	458.19	20.52	20.52	4.52	22.46	22.46	4.89	1392.11	474.21	1398.45	474.38	1157.27	462.33	1163.66	462.44	361.85	293.79	371.88	337.35	0	1	1	2	-1	-1	-11.99	66.08	730.56	42.01	68.20	723.81	-0.10	0.10	-0.99	-0.03	0.10	-0.99	0		
4589345843	SMP	1	1397.41	469.73	0.00	0.00	20.26	20.26	4.51	0.00	0.00	0.00	1391.79	473.54	1398.26	473.69	0.00	0.00	0.00	0.00	362.88	302.99	0.00	0.00	0	1	0	1	-1	-1	-11.91	66.10	729.09	0.00	0.00	0.00	-0.10	0.09	-0.99	0.00	0.00	0.00	0		
4589362495	SMP	1	1397.81	470.11	0.00	0.00	18.53	18.53	4.43	0.00	0.00	0.00	1391.88	472.93	1398.34	473.08	0.00	0.00	0.00	0.00	354.51	413.45	0.00	0.00	0	1	0	1	-1	-1	-11.91	66.14	727.91	0.00	0.00	0.00	-0.11	0.05	-0.99	0.00	0.00	0.00	0		
4589379142	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589395818	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589412455	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589429138	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589445770	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589462455	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589479109	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589495774	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589512413	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589529093	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
4589545724	SMP	1	1400.83	466.59	0.00	0.00	18.40	18.40	4.36	0.00	0.00	0.00	1394.30	469.29	1400.53	469.42	0.00	0.00	0.00	0.00	268.23	417.79	0.00	0.00	0	1	0	1	-1	-1	-12.47	67.12	729.44	0.00	0.00	0.00	-0.15	0.04	-0.99	0.00	0.00	0.00	0		
4589562415	SMP	1	1400.11	466.02	1160.78	451.09	19.31	19.31	4.34	22.06	22.06	4.87	1393.97	469.67	1400.35	469.74	1158.59	454.97	1165.11	455.03	327.79	321.58	390.16	352.89	0	1	1	2	-1	-1	-12.39	66.94	728.34	41.54	69.65	721.30	-0.12	0.08	-0.99	-0.01	0.09	-1.00	0		
4589579074	SMP	1	1399.52	466.42	0.00	0.00	19.76	19.76	4.34	0.00	0.00	0.00	1393.64	470.21	1399.94	470.41	0.00	0.00	0.00	0.00	341.98	313.45	0.00	0.00	0	1	0	1	-1	-1	-12.31	66.81	728.45	0.00	0.00	0.00	-0.11	0.09	-0.99	0.00	0.00	0.00	0		
4589595739	SMP	1	1398.96	466.33	0.00	0.00	20.51	20.51	4.37	0.00	0.00	0.00	1393.38	470.92	1399.54	471.29	0.00	0.00	0.00	0.00	351.18	255.33	0.00	0.00	0	1	0	1	-1	-1	-12.25	66.74	729.74	0.00	0.00	0.00	-0.10	0.14	-0.99	0.00	0.00	0.00	0		
4589612390	SMP	1	1398.73	467.80	1160.82	453.71	20.57	20.57	4.39	21.84	21.84	4.85	1393.27	472.07	1399.49	472.35	1158.24	457.47	1164.59	457.67	355.79	289.45	372.17	356.53	0	1	1	2	-1	-1	-12.24	66.49	729.76	41.76	69.25	723.26	-0.10	0.12	-0.99	-0.03	0.09	-1.00	0		
4589629060	SMP	1	1398.54	469.17	1160.94	454.98	20.73	20.73	4.42	22.04	22.04	4.85	1393.14	473.51	1399.47	473.47	1158.36	459.31	1164.60	459.31	359.35	292.57	371.49	339.45	0	1	1	2	-1	-1	-12.20	66.10	728.76	41.84	69.02	725.02	-0.09	0.11	-0.99	-0.03	0.11	-0.99	0		
4589645707	SMP	1	1398.26	470.93	1160.70	457.27	20.67	20.67	4.44	22.00	22.00	4.84	1393.01	475.33	1399.46	475.41	1158.43	461.37	1164.62	461.34	373.47	283.32	381.72	348.01	0	1	1	2	-1	-1	-12.16	65.54	727.35	41.92	68.70	726.57	-0.08	0.12	-0.99	-0.02	0.10	-1.00	0		
4589662379	SMP	1	1398.44	472.60	1160.76	458.86	20.64	20.64	4.45	22.63	22.63	4.87	1392.85	477.19	1399.38	477.31	1158.42	463.32	1164.53	463.27	363.73	267.54	379.71	331.80	0	1	1	2	-1	-1	-12.10	64.95	725.61	42.07	68.46	728.84	-0.09	0.13	-0.99	-0.02	0.12	-0.99	0		
4589679028	SMP	1	1397.99	473.57	1160.56	460.11	20.35	20.35	4.46	21.96	21.96	4.86	1392.64	478.16	1398.74	478.34	1158.22	464.47	1164.44	464.52	366.09	259.68	383.82	331.22	0	1	1	2	-1	-1	-12.08	65.11	730.02	42.03	68.07	727.61	-0.09	0.13	-0.99	-0.02	0.11	-0.99	0		
4589695701	SMP	1	1397.73	474.09	1160.67	460.90	20.83	20.83	4.48	22.26	22.26	4.86	1392.26	478.79	1398.49	478.96	1157.91	465.17	1164.35	465.33	365.35	252.81	374.68	330.93	0	1	1	2	-1	-1	-11.99	64.89	729.10	41.88	67.59	724.28	-0.09	0.14	-0.99	-0.03	0.11	-0.99	0		
4589712349	SMP	1	1397.50	474.16	1159.97	460.87	20.60	20.60	4.48	22.43	22.43	4.86	1391.92	478.92	1398.24	479.08	1157.58	465.32	1164.20	465.32	364.32	248.54	392.51	327.38	0	1	1	2	-1	-1	-11.91	64.78	728.26	41.72	67.23	720.63	-0.10	0.14	-0.99	-0.01	0.11	-0.99	0		
4589729044	SMP	1	1396.99	474.15	1159.99	460.91	20.76	20.76	4.50	22.47	22.47	4.87	1391.63	478.86	1397.96	478.92	1157.55	465.14	1164.04	465.26	371.47	251.24	389.62	331.62	0	1	1	2	-1	-1	-11.84	64.77	727.88	41.81	67.36	721.71	-0.09	0.14	-0.99	-0.02	0.11	-0.99	0		
4589745671	SMP	1	1397.06	474.03	1159.96	460.66	20.61	20.61	4.50	22.43	22.43	4.87	1391.65	478.94	1397.90	479.04	1157.65	464.96	1164.20	465.04	369.82	241.67	397.54	329.80	0	1	1	2	-1	-1	-11.85	64.85	728.96	41.69	67.26	720.18	-0.09	0.15	-0.98	-0.01	0.11	-0.99	0		
4589762341	SMP	1	1397.24	474.48	1160.44	460.87	20.84	20.84	4.51	22.44	22.44	4.87	1391.79	479.27	1398.11	479.30	1158.07	465.15	1164.42	465.31	371.01	245.08	394.39	326.93	0	1	1	2	-1	-1	-11.88	64.73	728.46	41.78	67.46	722.91	-0.09	0.14	-0.99	-0.02	0.11	-0.99	0		
4589778999	SMP	1	1397.60	475.06	1160.77	460.99	20.77	20.77	4.52	22.29	22.29	4.87	1392.27	479.88	1398.42	480.10	1158.48	465.39	1164.80	465.46	372.82	238.61	395.67	324.27	0	1	1	2	-1	-1	-12.01	64.77	730.70	41.73	67.49	723.62	-0.09	0.15	-0.99	-0.02	0.11	-0.99	0		
4589795660	SMP	1	1397.93	475.86	1161.27	461.78	20.90	20.90	4.54	22.16	22.16	4.86	1392.65	480.67	1398.92	480.78	1159.01	466.03	1165.38	466.13	375.61	238.87	398.43	326.02	0	1	1	2	-1	-1	-12.11	64.56	730.28	41.58	67.31	723.35	-0.09	0.14	-0.99	-0.01	0.11	-0.99	0		
